target_id,account_id,dt,target_definition,recommended_channel,strategy_version,prior_broken_ptp,payment_id,payment_dt,amount,paid_7d
TGT0032484,ACC0016968,2026-04-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0013364,ACC0028220,2026-04-08,NPA,FIELD,v1,False,,,,False
TGT0027922,ACC0012506,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0020913,ACC0025141,2026-04-08,DPD>=30,FIELD,v2,False,PAYMENT0013223,2026-04-13 07:29:11,61170.46,True
TGT0008481,ACC0025623,2026-04-08,NPA,WHATSAPP,v1,False,,,,False
TGT0002376,ACC0002947,2026-04-08,HIGH_RISK,SMS,v3,False,,,,False
TGT0025180,ACC0003719,2026-04-08,DPD>=30,SMS,legacy,False,,,,False
TGT0029884,ACC0018593,2026-04-08,DPD>=60,FIELD,v3,False,,,,False
TGT0017662,ACC0006505,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0028068,ACC0013468,2026-04-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0012611,ACC0010197,2026-04-08,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0018654,ACC0022731,2026-04-08,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0006399,ACC0005149,2026-04-08,DPD>=30,FIELD,v3,False,,,,False
TGT0008347,ACC0018230,2026-04-08,DPD>=60,VOICE,v3,False,,,,False
TGT0010534,ACC0028711,2026-04-08,NPA,FIELD,v1,False,,,,False
TGT0018137,ACC0029275,2026-04-08,NPA,FIELD,v3,False,,,,False
TGT0022487,ACC0020286,2026-04-08,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0022452,ACC0011281,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0000043,ACC0002062,2026-04-08,DPD>=60,SMS,v3,False,,,,False
TGT0038147,ACC0004188,2026-04-08,NPA,VOICE,legacy,False,,,,False
TGT0030497,ACC0013786,2026-04-08,DPD>=60,SMS,legacy,False,,,,False
TGT0003157,ACC0029010,2026-04-08,NPA,WHATSAPP,legacy,False,,,,False
TGT0023329,ACC0003800,2026-04-08,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0001773,ACC0025125,2026-04-08,NPA,SMS,v2,False,,,,False
TGT0032534,ACC0019507,2026-04-08,DPD>=60,VOICE,legacy,False,,,,False
TGT0004139,ACC0008665,2026-04-08,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0025679,ACC0020767,2026-04-08,NPA,FIELD,legacy,False,,,,False
TGT0010787,ACC0011798,2026-04-08,NPA,WHATSAPP,v2,False,,,,False
TGT0035803,ACC0015998,2026-04-08,NPA,VOICE,v3,False,,,,False
TGT0005879,ACC0016194,2026-04-08,DPD>=30,VOICE,v1,False,,,,False
TGT0026910,ACC0004945,2026-04-08,DPD>=60,VOICE,legacy,False,,,,False
TGT0001412,ACC0004588,2026-04-08,DPD>=60,WHATSAPP,legacy,True,,,,False
TGT0008605,ACC0019050,2026-04-08,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0030644,ACC0018432,2026-04-08,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0022203,ACC0003365,2026-04-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0042835,ACC0027846,2026-04-08,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0022210,ACC0011803,2026-04-08,NPA,VOICE,v1,False,,,,False
TGT0033255,ACC0006014,2026-04-08,PROMISE_BROKEN,WHATSAPP,v3,True,,,,False
TGT0012279,ACC0023921,2026-04-08,NPA,VOICE,v1,True,,,,False
TGT0035932,ACC0010346,2026-04-08,DPD>=60,VOICE,legacy,False,,,,False
TGT0033020,ACC0009961,2026-04-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0036961,ACC0026422,2026-04-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0019440,ACC0004405,2026-04-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0010219,ACC0023824,2026-04-08,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0019721,ACC0004021,2026-04-08,DPD>=60,VOICE,v1,False,,,,False
TGT0000146,ACC0019504,2026-04-08,DPD>=60,FIELD,v2,False,,,,False
TGT0029483,ACC0025933,2026-04-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0043510,ACC0016494,2026-04-08,HIGH_RISK,FIELD,v2,True,,,,False
TGT0014556,ACC0011077,2026-04-08,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0037384,ACC0004458,2026-04-08,HIGH_RISK,FIELD,v2,False,,,,False
TGT0011943,ACC0025415,2026-04-08,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0024495,ACC0005168,2026-04-08,NPA,VOICE,legacy,False,,,,False
TGT0003907,ACC0006672,2026-04-08,HIGH_RISK,FIELD,v3,True,,,,False
TGT0026066,ACC0009765,2026-04-08,DPD>=60,FIELD,v1,False,,,,False
TGT0026064,ACC0021749,2026-04-08,HIGH_RISK,FIELD,v1,False,,,,False
TGT0039677,ACC0005015,2026-04-08,HIGH_RISK,VOICE,v1,True,,,,False
TGT0021920,ACC0000652,2026-04-08,HIGH_RISK,FIELD,v3,False,,,,False
TGT0014513,ACC0023658,2026-04-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0015945,ACC0003878,2026-04-08,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0024537,ACC0004255,2026-04-08,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0009397,ACC0011831,2026-04-08,DPD>=30,VOICE,v1,False,,,,False
TGT0017549,ACC0021083,2026-04-08,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0029599,ACC0023676,2026-04-08,DPD>=60,FIELD,v2,False,,,,False
TGT0004966,ACC0017420,2026-04-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0021903,ACC0027017,2026-04-08,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0039379,ACC0018784,2026-04-08,NPA,VOICE,v2,False,,,,False
TGT0003154,ACC0015227,2026-04-08,NPA,VOICE,legacy,False,,,,False
TGT0031307,ACC0012852,2026-04-08,DPD>=60,VOICE,v3,False,,,,False
TGT0039700,ACC0007018,2026-04-08,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0004908,ACC0022554,2026-04-08,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0040308,ACC0012253,2026-04-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0027528,ACC0027632,2026-04-08,HIGH_RISK,SMS,legacy,False,,,,False
TGT0030466,ACC0002190,2026-04-08,DPD>=30,FIELD,v2,False,,,,False
TGT0026572,ACC0009297,2026-04-08,HIGH_RISK,VOICE,v2,False,,,,False
TGT0021064,ACC0005925,2026-04-08,DPD>=60,VOICE,legacy,False,PAYMENT0019790,2026-04-10 17:35:23,131163.04,True
TGT0022359,ACC0006361,2026-04-08,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0005599,ACC0022796,2026-04-08,NPA,SMS,v2,False,,,,False
TGT0033397,ACC0027750,2026-04-08,DPD>=30,SMS,v2,False,,,,False
TGT0035748,ACC0011503,2026-04-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0015037,ACC0022580,2026-04-08,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0035975,ACC0020284,2026-04-08,DPD>=60,FIELD,v3,False,,,,False
TGT0008628,ACC0023845,2026-04-08,NPA,FIELD,v2,False,,,,False
TGT0038349,ACC0014860,2026-04-08,HIGH_RISK,VOICE,v3,False,,,,False
TGT0043965,ACC0005125,2026-04-08,NPA,VOICE,v2,False,,,,False
TGT0016880,ACC0003879,2026-04-08,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0034764,ACC0002508,2026-04-08,DPD>=60,VOICE,v2,False,,,,False
TGT0042469,ACC0010822,2026-04-08,HIGH_RISK,VOICE,v1,False,,,,False
TGT0021625,ACC0013265,2026-04-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0002172,ACC0008180,2026-04-08,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0010542,ACC0028445,2026-04-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0003046,ACC0008764,2026-04-08,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0015452,ACC0027767,2026-04-08,NPA,SMS,v2,False,,,,False
TGT0029652,ACC0028071,2026-04-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0023731,ACC0010158,2026-04-08,NPA,WHATSAPP,legacy,False,,,,False
TGT0000634,ACC0014081,2026-04-08,HIGH_RISK,FIELD,v3,True,,,,False
TGT0001174,ACC0020858,2026-04-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0003203,ACC0016188,2026-04-08,DPD>=30,SMS,legacy,False,,,,False
TGT0039043,ACC0009654,2026-04-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0006546,ACC0016983,2026-04-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0037224,ACC0024913,2026-04-08,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0001597,ACC0005847,2026-04-08,NPA,WHATSAPP,v3,True,PAYMENT0009587,2026-04-09 04:29:30,72432.8,True
TGT0030235,ACC0006401,2026-04-08,HIGH_RISK,SMS,v2,False,,,,False
TGT0031606,ACC0017900,2026-04-08,DPD>=30,VOICE,v3,False,,,,False
TGT0001115,ACC0023029,2026-04-08,NPA,VOICE,v2,False,,,,False
TGT0028516,ACC0005008,2026-04-08,DPD>=60,FIELD,v1,False,,,,False
TGT0012049,ACC0021184,2026-04-08,DPD>=60,VOICE,v1,False,,,,False
TGT0019608,ACC0002632,2026-04-08,DPD>=60,VOICE,v1,False,,,,False
TGT0032976,ACC0028534,2026-04-08,NPA,SMS,v3,False,,,,False
TGT0024886,ACC0028893,2026-04-08,PROMISE_BROKEN,SMS,v3,True,,,,False
TGT0006075,ACC0018705,2026-04-08,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0021796,ACC0024740,2026-04-08,DPD>=60,SMS,v1,False,,,,False
TGT0040171,ACC0019061,2026-04-08,HIGH_RISK,FIELD,v2,False,,,,False
TGT0043600,ACC0016234,2026-04-08,DPD>=60,SMS,v3,False,,,,False
TGT0036324,ACC0011657,2026-04-08,HIGH_RISK,SMS,legacy,False,,,,False
TGT0001118,ACC0024198,2026-04-08,DPD>=30,FIELD,v3,False,,,,False
TGT0030012,ACC0005015,2026-04-08,NPA,FIELD,legacy,True,,,,False
TGT0031437,ACC0006910,2026-04-08,HIGH_RISK,SMS,legacy,False,,,,False
TGT0012921,ACC0011294,2026-04-08,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0034388,ACC0007216,2026-04-08,HIGH_RISK,VOICE,v3,False,,,,False
TGT0016555,ACC0002387,2026-04-08,NPA,VOICE,legacy,False,,,,False
TGT0036409,ACC0019983,2026-04-08,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0040113,ACC0028957,2026-04-08,DPD>=60,SMS,v1,False,,,,False
TGT0023590,ACC0004426,2026-04-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0010274,ACC0001750,2026-04-08,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0032817,ACC0001140,2026-04-08,DPD>=60,VOICE,v1,True,,,,False
TGT0036128,ACC0010838,2026-04-08,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0038461,ACC0023912,2026-04-08,NPA,WHATSAPP,v1,False,,,,False
TGT0038483,ACC0017258,2026-04-08,HIGH_RISK,FIELD,v2,False,,,,False
TGT0026164,ACC0003026,2026-04-08,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0000994,ACC0017510,2026-04-08,DPD>=30,SMS,v2,False,,,,False
TGT0006715,ACC0005102,2026-04-08,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0005033,ACC0028320,2026-04-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0017958,ACC0022181,2026-04-08,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0017109,ACC0028507,2026-04-08,DPD>=30,VOICE,legacy,False,,,,False
TGT0007885,ACC0016122,2026-04-08,HIGH_RISK,VOICE,v3,False,,,,False
TGT0022754,ACC0019807,2026-04-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0036123,ACC0023444,2026-04-08,HIGH_RISK,SMS,v1,False,,,,False
TGT0010760,ACC0012887,2026-04-08,NPA,SMS,v3,False,,,,False
TGT0029887,ACC0015952,2026-04-08,HIGH_RISK,SMS,v3,False,,,,False
TGT0014816,ACC0001811,2026-04-08,NPA,SMS,legacy,False,,,,False
TGT0028203,ACC0029051,2026-04-08,HIGH_RISK,SMS,v1,False,,,,False
TGT0000942,ACC0018467,2026-04-08,DPD>=60,SMS,v3,False,,,,False
TGT0019521,ACC0008905,2026-04-08,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0040243,ACC0025682,2026-04-08,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0037574,ACC0028941,2026-04-08,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0020210,ACC0003895,2026-04-08,DPD>=30,VOICE,v3,False,,,,False
TGT0014254,ACC0001623,2026-04-08,DPD>=30,SMS,v3,False,,,,False
TGT0037468,ACC0018598,2026-04-08,HIGH_RISK,VOICE,v3,False,,,,False
TGT0023037,ACC0027649,2026-04-08,DPD>=30,FIELD,v3,False,,,,False
TGT0012298,ACC0016920,2026-04-08,DPD>=60,VOICE,v2,False,,,,False
TGT0014943,ACC0020467,2026-04-08,DPD>=60,FIELD,v2,False,,,,False
TGT0039928,ACC0022927,2026-04-08,HIGH_RISK,SMS,v3,False,,,,False
TGT0027198,ACC0028956,2026-04-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0000737,ACC0013923,2026-04-08,DPD>=60,SMS,legacy,False,,,,False
TGT0042705,ACC0003839,2026-04-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0027105,ACC0003166,2026-04-08,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0012940,ACC0020876,2026-04-08,DPD>=30,VOICE,v2,False,,,,False
TGT0043698,ACC0003600,2026-04-08,HIGH_RISK,FIELD,v1,False,,,,False
TGT0034885,ACC0004857,2026-04-08,DPD>=60,WHATSAPP,v2,False,PAYMENT0020113,2026-04-12 08:54:11,125221.05,True
TGT0037301,ACC0009796,2026-04-08,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0043889,ACC0009031,2026-04-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0033309,ACC0015708,2026-04-08,HIGH_RISK,SMS,legacy,False,,,,False
TGT0027321,ACC0011614,2026-04-08,DPD>=60,FIELD,v3,False,,,,False
TGT0005690,ACC0011658,2026-04-08,NPA,SMS,v1,False,,,,False
TGT0007669,ACC0020314,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0033324,ACC0029821,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0010605,ACC0020858,2026-04-08,HIGH_RISK,SMS,v1,False,,,,False
TGT0030615,ACC0002500,2026-04-08,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0025555,ACC0005397,2026-04-08,DPD>=30,VOICE,v1,False,,,,False
TGT0026661,ACC0006586,2026-04-08,HIGH_RISK,SMS,legacy,False,,,,False
TGT0010810,ACC0016475,2026-04-08,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0004024,ACC0018084,2026-04-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0020636,ACC0018317,2026-04-08,DPD>=60,FIELD,v3,False,,,,False
TGT0014630,ACC0029865,2026-04-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0009990,ACC0003171,2026-04-08,HIGH_RISK,FIELD,v2,False,,,,False
TGT0020362,ACC0008283,2026-04-08,DPD>=30,VOICE,v2,False,,,,False
TGT0030077,ACC0012092,2026-04-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0000097,ACC0019966,2026-04-08,DPD>=30,SMS,v2,False,,,,False
TGT0041930,ACC0019255,2026-04-08,DPD>=30,FIELD,v2,False,,,,False
TGT0034293,ACC0006184,2026-04-08,PROMISE_BROKEN,VOICE,legacy,True,,,,False
TGT0028570,ACC0007239,2026-04-08,DPD>=30,FIELD,legacy,False,,,,False
TGT0030138,ACC0015725,2026-04-08,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0009773,ACC0009290,2026-04-08,NPA,VOICE,legacy,False,,,,False
TGT0010435,ACC0029112,2026-04-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0041553,ACC0001330,2026-04-08,NPA,FIELD,v3,False,,,,False
TGT0004317,ACC0013249,2026-04-08,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0011849,ACC0000834,2026-04-08,NPA,SMS,v2,False,,,,False
TGT0020117,ACC0002149,2026-04-08,HIGH_RISK,VOICE,v1,True,,,,False
TGT0003457,ACC0010699,2026-04-08,NPA,FIELD,v1,False,,,,False
TGT0009781,ACC0002811,2026-04-08,NPA,FIELD,v3,False,,,,False
TGT0021847,ACC0013318,2026-04-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0023911,ACC0013549,2026-04-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0028716,ACC0022987,2026-04-08,NPA,FIELD,v3,False,,,,False
TGT0036736,ACC0021061,2026-04-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0044790,ACC0005748,2026-04-08,NPA,SMS,legacy,False,,,,False
TGT0035437,ACC0028713,2026-04-08,NPA,WHATSAPP,v1,False,,,,False
TGT0040233,ACC0011778,2026-04-09,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0030223,ACC0020560,2026-04-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0022514,ACC0018620,2026-04-09,HIGH_RISK,VOICE,v2,False,,,,False
TGT0008555,ACC0009190,2026-04-09,NPA,SMS,v3,False,,,,False
TGT0039154,ACC0028824,2026-04-09,NPA,WHATSAPP,v1,True,,,,False
TGT0015746,ACC0024299,2026-04-09,DPD>=30,SMS,v3,False,,,,False
TGT0008581,ACC0019591,2026-04-09,DPD>=30,FIELD,v2,False,,,,False
TGT0020095,ACC0020370,2026-04-09,NPA,VOICE,v3,False,,,,False
TGT0032157,ACC0009237,2026-04-09,DPD>=30,SMS,v3,False,,,,False
TGT0027748,ACC0005429,2026-04-09,PROMISE_BROKEN,SMS,v1,True,,,,False
TGT0016261,ACC0015493,2026-04-09,HIGH_RISK,FIELD,v2,False,,,,False
TGT0002741,ACC0023686,2026-04-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0010674,ACC0017974,2026-04-09,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0037602,ACC0023962,2026-04-09,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0042846,ACC0018855,2026-04-09,HIGH_RISK,FIELD,v2,False,,,,False
TGT0007730,ACC0006014,2026-04-09,PROMISE_BROKEN,FIELD,legacy,True,,,,False
TGT0000588,ACC0002019,2026-04-09,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0015056,ACC0018150,2026-04-09,DPD>=60,WHATSAPP,v1,True,,,,False
TGT0026390,ACC0029479,2026-04-09,HIGH_RISK,FIELD,v1,False,,,,False
TGT0022792,ACC0002573,2026-04-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0037791,ACC0022262,2026-04-09,DPD>=30,VOICE,v2,False,,,,False
TGT0025476,ACC0014855,2026-04-09,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0003818,ACC0027999,2026-04-09,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0019442,ACC0001634,2026-04-09,NPA,SMS,v2,False,,,,False
TGT0016955,ACC0004433,2026-04-09,DPD>=30,FIELD,v3,False,,,,False
TGT0041675,ACC0013335,2026-04-09,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0023039,ACC0001505,2026-04-09,HIGH_RISK,VOICE,v2,False,,,,False
TGT0038281,ACC0023291,2026-04-09,NPA,WHATSAPP,legacy,False,,,,False
TGT0019621,ACC0014571,2026-04-09,DPD>=30,FIELD,v3,False,,,,False
TGT0044540,ACC0001974,2026-04-09,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0000070,ACC0022262,2026-04-09,NPA,VOICE,v1,False,,,,False
TGT0020269,ACC0020059,2026-04-09,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0018529,ACC0021211,2026-04-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0007937,ACC0006365,2026-04-09,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0039300,ACC0029158,2026-04-09,DPD>=30,VOICE,legacy,False,,,,False
TGT0028690,ACC0001893,2026-04-09,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0016385,ACC0023716,2026-04-09,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0022648,ACC0014618,2026-04-09,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0035338,ACC0002932,2026-04-09,DPD>=60,VOICE,v3,False,,,,False
TGT0034194,ACC0009122,2026-04-09,HIGH_RISK,VOICE,v1,False,,,,False
TGT0008745,ACC0006988,2026-04-09,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0020875,ACC0021619,2026-04-09,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0009937,ACC0006470,2026-04-09,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0011816,ACC0016583,2026-04-09,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0008463,ACC0009446,2026-04-09,DPD>=60,SMS,legacy,False,,,,False
TGT0017061,ACC0010508,2026-04-09,DPD>=60,WHATSAPP,v1,True,,,,False
TGT0010979,ACC0014190,2026-04-09,DPD>=60,SMS,v1,False,,,,False
TGT0022001,ACC0008545,2026-04-09,DPD>=60,VOICE,v2,False,,,,False
TGT0011060,ACC0029977,2026-04-09,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0027744,ACC0001338,2026-04-09,HIGH_RISK,VOICE,v3,False,,,,False
TGT0042447,ACC0001914,2026-04-09,DPD>=60,FIELD,v3,False,,,,False
TGT0028145,ACC0022885,2026-04-09,DPD>=30,SMS,v2,False,,,,False
TGT0015578,ACC0004356,2026-04-09,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0000343,ACC0004283,2026-04-09,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0043877,ACC0008483,2026-04-09,NPA,VOICE,v1,False,,,,False
TGT0008065,ACC0018956,2026-04-09,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0043651,ACC0001928,2026-04-09,DPD>=60,WHATSAPP,v3,False,PAYMENT0024334,2026-04-10 00:42:06,141810.47,True
TGT0004911,ACC0009433,2026-04-09,DPD>=30,SMS,v3,False,,,,False
TGT0020922,ACC0020361,2026-04-09,DPD>=60,SMS,legacy,False,,,,False
TGT0032224,ACC0028617,2026-04-09,DPD>=30,FIELD,v3,False,,,,False
TGT0020584,ACC0018301,2026-04-09,DPD>=60,FIELD,v1,False,,,,False
TGT0039293,ACC0028868,2026-04-09,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0040451,ACC0021825,2026-04-09,NPA,SMS,v1,True,,,,False
TGT0017538,ACC0021098,2026-04-09,HIGH_RISK,VOICE,v2,False,,,,False
TGT0011799,ACC0017301,2026-04-09,DPD>=30,FIELD,v2,True,,,,False
TGT0000287,ACC0018874,2026-04-09,DPD>=60,SMS,v3,False,,,,False
TGT0007630,ACC0005905,2026-04-09,NPA,WHATSAPP,v3,False,,,,False
TGT0000284,ACC0011166,2026-04-09,DPD>=30,SMS,v1,False,,,,False
TGT0032228,ACC0010015,2026-04-09,NPA,VOICE,v1,False,,,,False
TGT0009977,ACC0014955,2026-04-09,DPD>=30,SMS,legacy,False,,,,False
TGT0005791,ACC0015817,2026-04-09,DPD>=60,SMS,legacy,False,,,,False
TGT0010357,ACC0005647,2026-04-09,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0038037,ACC0022642,2026-04-09,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0028224,ACC0024120,2026-04-09,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0038064,ACC0019383,2026-04-09,DPD>=60,VOICE,v3,False,,,,False
TGT0033864,ACC0024218,2026-04-09,HIGH_RISK,SMS,legacy,False,,,,False
TGT0044091,ACC0004842,2026-04-09,DPD>=60,VOICE,legacy,False,,,,False
TGT0025487,ACC0010836,2026-04-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0043444,ACC0012677,2026-04-09,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0030913,ACC0024561,2026-04-09,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0035730,ACC0013034,2026-04-09,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0013727,ACC0017451,2026-04-09,DPD>=30,SMS,v3,False,,,,False
TGT0008406,ACC0009918,2026-04-09,DPD>=30,VOICE,v2,False,,,,False
TGT0009253,ACC0007470,2026-04-09,DPD>=30,FIELD,v1,False,,,,False
TGT0034742,ACC0001792,2026-04-09,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0011286,ACC0008775,2026-04-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0028272,ACC0004891,2026-04-09,HIGH_RISK,SMS,v2,False,PAYMENT0021412,2026-04-13 09:25:27,60099.47,True
TGT0010159,ACC0018150,2026-04-09,PROMISE_BROKEN,WHATSAPP,v2,True,,,,False
TGT0001213,ACC0000646,2026-04-09,HIGH_RISK,FIELD,v2,True,,,,False
TGT0033636,ACC0015671,2026-04-09,DPD>=60,SMS,legacy,False,,,,False
TGT0037670,ACC0023075,2026-04-09,DPD>=60,VOICE,v1,False,,,,False
TGT0024343,ACC0025607,2026-04-09,NPA,VOICE,v2,False,,,,False
TGT0025511,ACC0012737,2026-04-09,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0032656,ACC0014493,2026-04-09,DPD>=60,FIELD,v2,True,,,,False
TGT0027869,ACC0025965,2026-04-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0021219,ACC0003590,2026-04-09,DPD>=60,SMS,v3,False,,,,False
TGT0010427,ACC0003795,2026-04-09,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0010124,ACC0000144,2026-04-09,DPD>=30,FIELD,legacy,False,,,,False
TGT0005527,ACC0009669,2026-04-09,HIGH_RISK,FIELD,v2,False,,,,False
TGT0021756,ACC0021818,2026-04-09,HIGH_RISK,FIELD,v3,False,,,,False
TGT0037211,ACC0011230,2026-04-09,DPD>=60,FIELD,v1,False,,,,False
TGT0020853,ACC0013590,2026-04-09,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0017759,ACC0022193,2026-04-09,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0029017,ACC0001829,2026-04-09,DPD>=60,SMS,v2,False,,,,False
TGT0038472,ACC0015451,2026-04-09,NPA,WHATSAPP,v1,False,,,,False
TGT0004888,ACC0019471,2026-04-09,NPA,SMS,v3,False,,,,False
TGT0027022,ACC0003556,2026-04-09,DPD>=60,VOICE,legacy,False,,,,False
TGT0005321,ACC0006616,2026-04-09,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0001416,ACC0025506,2026-04-09,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0002759,ACC0027373,2026-04-09,DPD>=60,FIELD,legacy,True,,,,False
TGT0026354,ACC0026067,2026-04-09,DPD>=60,WHATSAPP,v2,False,,,,False
